Date,Distance (Km),Duration (HH:mm),Over speeding,Over RPM,Idle time,Acceleration,Deceleration,Total,Ranking,Target Variable,Quarter_bin,Month,Year
31/07/2022,5740.2,87.48333333333333,90,95,62,99,82,83,78,Good,Q2_2022,2,2022
30/09/2023,5544.4,212.21666666666667,65,99,45,100,92,85,131,Good,Q3_2023,10,2023
30/06/2023,8245.9,6.266666666666667,90,100,31,100,100,87,75,Good,Q2_2023,6,2023
28/02/2023,3957.9,5.716666666666667,100,100,100,100,100,86,59,Good,Q1_2024,2,2024
31/10/2022,0.0,7.633333333333333,100,100,89,100,100,100,1,Good,Q3_2022,10,2022
31/12/2022,9440.8,7.383333333333334,100,100,77,100,100,91,39,Good,Q4_2022,12,2022
29/02/2024,89.0,147.36666666666667,86,100,93,100,100,82,78,Good,Q2_2022,2,2022
31/08/2023,10765.4,57.083333333333336,81,100,48,100,96,88,158,Good,Q3_2023,8,2023
31/08/2023,0.3,276.8333333333333,99,100,57,100,100,88,10,Good,Q3_2023,10,2023
31/01/2024,172.7,145.66666666666666,80,100,62,100,100,90,72,Good,Q4_2023,2,2024
31/08/2023,0.0,09:36:00,96,100,24,100,100,90,16,Good,Q2_2022,1,2023
31/12/2023,0.0,267.68333333333334,95,100,82,100,100,88,13,Good,Q4_2023,12,2023
30/04/2023,5420.7,271.1666666666667,76,96,31,98,100,86,161,Risky,Q1_2023,3,2023
29/02/2024,3566.8,46.36666666666667,68,100,61,100,100,81,169,Good,Q1_2024,2,2024
31/03/2022,5486.4,1.2166666666666668,100,100,72,98,97,89,41,Good,Q1_2022,2,2022
30/04/2022,4832.2,99.46666666666667,99,100,100,100,100,84,39,Good,Q1_2022,1,2022
30/06/2023,4990.9,128.21666666666667,88,100,27,100,100,87,141,Good,Q2_2023,6,2023
31/10/2023,8434.3,229.36666666666667,88,100,64,100,100,84,39,Good,Q3_2023,10,2023
31/12/2023,8425.7,260.98333333333335,100,100,44,100,100,100,81,Good,Q4_2023,12,2023
30/11/2023,5328.9,242.93333333333334,87,100,34,100,100,83,130,Good,Q4_2023,12,2024
31/03/2022,3337.1,159.46666666666667,80,100,34,96,100,85,114,Good,Q1_2022,4,2022
30/09/2022,3612.0,177.38333333333333,99,100,38,100,99,86,40,Good,Q3_2022,10,2022
31/05/2022,5864.4,139.23333333333332,82,100,26,100,100,86,113,Good,Q2_2022,6,2022
30/06/2023,0.0,150.43333333333334,92,100,34,100,100,85,69,Good,Q2_2023,5,2023
31/08/2022,3389.6,118.38333333333334,99,100,100,100,100,99,1,Good,Q1_2023,6,2024
31/03/2023,6968.2,7.116666666666666,96,100,61,100,100,93,140,Good,Q3_2023,10,2023
30/04/2023,6294.7,198.68333333333334,66,98,52,100,99,84,145,Risky,Q1_2023,4,2023
30/09/2022,8568.9,158.18333333333334,72,100,50,100,100,85,157,Good,Q3_2022,9,2022
31/08/2022,9433.9,184.56666666666666,87,96,38,99,99,89,60,Good,Q2_2023,7,2023
28/02/2023,9481.0,75.16666666666667,81,100,60,99,100,88,144,Risky,Q1_2023,2,2023
31/07/2022,6364.2,6.366666666666666,88,100,46,99,99,84,46,Good,Q2_2022,5,2022
31/03/2022,5851.9,5.716666666666667,84,99,52,100,100,82,82,Good,Q1_2022,4,2022
31/08/2023,367.6,20:24:00,100,99,69,100,100,90,15,Good,Q2_2023,5,2024
31/12/2022,9291.5,170.43333333333334,98,100,51,99,100,85,92,Good,Q4_2022,12,2022
31/08/2023,7471.6,155.08333333333334,95,98,30,99,99,83,106,Good,Q2_2022,9,2022
30/09/2023,313.8,219.98333333333332,96,100,50,99,100,86,38,Good,Q3_2023,9,2023
31/03/2022,0.0,106.68333333333334,100,100,40,100,100,87,18,Good,Q1_2022,3,2022
30/11/2023,21.2,199.91666666666666,100,100,57,100,100,93,6,Good,Q4_2023,10,2024
31/01/2024,6375.3,275.1166666666667,83,92,66,100,99,79,141,Good,Q4_2023,1,2024
31/07/2023,4672.6,75.38333333333334,82,100,46,98,98,87,111,Good,Q2_2023,8,2023
31/08/2022,5428.2,147.36666666666667,97,100,41,100,100,84,63,Good,Q2_2022,7,2022
29/02/2024,3805.7,132.46666666666667,83,100,45,100,100,86,113,Good,Q2_2022,2,2022
31/12/2022,95.3,134.88333333333333,100,100,86,99,100,92,2,Good,Q4_2022,12,2022
29/02/2024,4660.1,169.63333333333333,100,99,52,100,100,85,5,Good,Q1_2022,2,2024
31/08/2023,5688.9,142.28333333333333,80,100,42,96,100,84,73,Good,Q3_2022,9,2022
28/02/2023,6275.0,147.36666666666667,100,100,100,100,98,93,5,Good,Q1_2023,2,2023
31/05/2023,0.0,124.01666666666667,100,100,100,100,100,95,3,Good,Q2_2023,8,2023
31/03/2023,5054.3,00:00:00,93,100,48,100,99,88,149,Good,Q1_2023,3,2023
31/10/2022,4949.4,14.316666666666666,84,100,62,100,100,85,63,Good,Q3_2022,10,2022
30/04/2023,5426.4,19.516666666666666,99,100,61,100,100,99,135,Good,Q1_2023,3,2023
30/04/2023,5383.4,132.56666666666666,84,100,50,100,97,87,142,Good,Q1_2023,4,2023
28/02/2022,5492.6,145.66666666666666,84,91,48,99,100,87,47,Good,Q1_2022,3,2022
30/06/2022,5475.3,124.01666666666667,92,95,57,100,100,87,12,Good,Q2_2022,2,2022
30/09/2023,4394.9,87.48333333333333,88,100,37,98,100,85,69,Good,Q2_2022,5,2023
30/04/2022,6776.9,146.98333333333332,98,99,64,100,100,89,80,Good,Q1_2022,4,2022
30/09/2022,5625.9,63.68333333333333,100,100,38,100,100,90,22,Good,Q3_2022,10,2022
31/07/2023,8878.9,87.48333333333333,96,100,53,100,100,88,98,Good,Q4_2022,7,2023
30/06/2023,5682.6,181.63333333333333,99,99,40,100,99,89,53,Good,Q2_2023,10,2023
30/11/2023,9470.2,214.06666666666666,92,92,58,100,100,82,51,Good,Q4_2023,1,2023
31/12/2022,583.2,167.58333333333334,100,100,80,100,100,95,23,Good,Q4_2022,12,2022
31/01/2024,5687.5,6.366666666666666,77,100,37,100,100,87,98,Good,Q2_2022,5,2022
31/07/2023,3592.3,128.21666666666667,87,100,71,100,99,89,75,Good,Q2_2023,7,2023
31/07/2023,4200.5,75.38333333333334,94,100,33,100,100,86,124,Good,Q2_2023,5,2023
31/03/2022,5453.3,9.816666666666666,90,100,26,99,98,92,72,Good,Q1_2022,3,2022
30/06/2023,9571.3,125.01666666666667,99,99,52,99,99,86,76,Good,Q3_2022,6,2023
31/10/2022,5361.1,121.53333333333333,95,100,18,92,92,84,153,Good,Q3_2022,9,2022
30/11/2023,9159.5,256.26666666666665,55,100,36,100,99,78,138,Good,Q4_2023,12,2023
30/09/2022,1277.9,97.78333333333333,85,100,46,100,100,87,65,Good,Q3_2022,9,2022
31/07/2022,6627.8,173.96666666666667,96,100,66,100,99,76,90,Good,Q2_2022,10,2022
31/12/2023,0.0,115.61666666666666,81,100,56,100,100,96,34,Good,Q4_2023,12,2023
31/05/2023,2850.0,6.266666666666667,94,100,69,99,95,89,103,Good,Q2_2023,5,2023
30/04/2022,6352.1,102.66666666666667,81,100,19,98,100,84,79,Good,Q1_2022,4,2022
31/10/2023,9786.0,180.88333333333333,91,98,71,99,98,89,69,Good,Q4_2022,12,2023
31/01/2024,5372.8,224.56666666666666,69,99,37,100,99,73,132,Risky,Q4_2023,2,2024
28/02/2022,0.0,0.8333333333333334,50,100,28,100,100,77,166,Risky,Q4_2023,12,2023
30/11/2022,170.3,230.33333333333334,99,100,82,100,100,93,11,Good,Q4_2022,12,2022
28/02/2023,5944.6,3.8333333333333335,81,95,44,99,98,78,89,Good,Q1_2023,4,2023
28/02/2022,487.6,132.46666666666667,92,100,65,100,100,91,77,Good,Q1_2022,2,2022
29/02/2024,6111.2,9.816666666666666,100,100,66,100,100,94,13,Good,Q1_2024,2,2024
28/02/2022,6372.1,03:36:00,83,100,53,99,100,86,83,Good,Q2_2023,5,2022
31/10/2023,4278.3,87.33333333333333,89,100,32,100,100,88,49,Good,Q1_2022,2,2023
31/01/2023,390.5,278.51666666666665,100,100,100,100,100,100,12,Good,Q4_2022,1,2023
30/09/2023,4898.1,189.46666666666667,89,100,61,98,98,83,133,Good,Q2_2022,2,2024
28/02/2023,5629.9,9.816666666666666,63,100,39,100,100,84,154,Risky,Q3_2023,2,2024
31/03/2022,4360.0,102.66666666666667,91,98,34,100,100,88,92,Good,Q1_2022,2,2022
31/01/2023,6037.2,97.26666666666667,89,100,54,100,99,85,131,Good,Q2_2022,1,2023
31/03/2023,6325.5,89.73333333333333,58,100,46,96,96,79,80,Risky,Q1_2023,3,2023
31/07/2022,6179.6,100.06666666666666,93,100,41,99,97,86,41,Good,Q2_2022,7,2022
31/12/2023,8800.2,259.06666666666666,75,100,100,100,100,83,43,Good,Q4_2023,12,2023
30/04/2023,9229.6,91.61666666666666,100,100,46,100,100,90,145,Good,Q1_2023,3,2023
31/08/2022,5316.6,163.06666666666666,95,100,36,100,100,83,91,Good,Q3_2022,8,2022
28/02/2023,82.1,63.03333333333333,92,100,100,100,100,92,36,Good,Q3_2023,2,2023
30/06/2022,6938.7,124.96666666666667,85,100,44,98,99,87,114,Good,Q3_2023,9,2023
31/10/2023,4928.7,156.83333333333334,99,100,37,100,100,86,84,Good,Q3_2023,7,2022
30/09/2023,3995.4,208.96666666666667,81,100,53,95,90,82,79,Good,Q3_2023,9,2023
30/09/2023,5221.9,133.53333333333333,97,100,45,100,100,88,37,Good,Q1_2024,2,2023
31/07/2023,5102.6,197.33333333333334,97,100,53,100,100,90,40,Good,Q2_2023,7,2023
30/06/2022,4774.3,15:36:00,83,100,48,100,100,90,39,Good,Q2_2022,6,2022
30/09/2023,5310.8,195.38333333333333,94,100,50,100,96,81,83,Good,Q3_2023,10,2023
31/08/2022,0.0,110.21666666666667,100,100,100,100,100,100,1,Good,Q3_2022,9,2022
28/02/2023,0.0,103.88333333333334,100,100,82,100,100,97,7,Good,Q1_2024,2,2023
31/08/2023,233.8,124.01666666666667,100,100,78,100,100,96,1,Good,Q3_2023,10,2023
31/10/2023,0.0,09:36:00,100,100,89,100,100,94,9,Good,Q3_2023,11,2023
31/03/2022,0.0,124.01666666666667,90,100,40,100,100,86,76,Good,Q1_2022,3,2022
31/07/2022,5168.9,1.2166666666666668,89,99,22,100,100,87,112,Good,Q1_2022,2,2022
31/03/2023,4299.2,46.36666666666667,100,100,75,100,100,91,135,Good,Q1_2023,2,2023
31/03/2023,5612.5,158.53333333333333,69,97,41,100,100,81,131,Risky,Q1_2023,3,2023
31/10/2023,48.3,02:24:00,100,100,100,100,100,100,12,Good,Q2_2022,7,2022
31/05/2022,0.0,03:36:00,100,100,100,100,100,94,6,Good,Q2_2023,5,2022
30/09/2022,6966.2,140.58333333333334,85,100,27,92,94,87,117,Good,Q3_2022,9,2022
31/12/2023,5255.0,260.98333333333335,81,100,28,100,100,85,118,Good,Q4_2023,12,2023
30/04/2023,5274.6,114.66666666666667,95,100,41,100,100,82,38,Good,Q1_2023,4,2023
31/05/2023,49.7,4.066666666666666,90,100,23,100,98,89,96,Good,Q2_2023,5,2023
31/08/2022,189.8,22.466666666666665,100,100,37,100,100,87,34,Good,Q3_2023,9,2023
31/08/2023,6201.2,63.68333333333333,81,99,30,99,94,86,142,Good,Q3_2023,9,2023
30/11/2022,6717.1,278.51666666666665,93,100,41,99,100,89,128,Good,Q4_2022,12,2022
31/05/2022,5426.8,153.58333333333334,89,100,25,100,99,90,112,Good,Q2_2022,5,2022
30/09/2023,2405.8,118.26666666666667,100,100,80,100,100,90,36,Good,Q3_2023,7,2022
30/06/2022,0.0,132.46666666666667,100,100,78,100,100,86,4,Good,Q1_2023,6,2022
28/02/2022,6519.0,00:00:00,83,100,11,92,100,70,150,Risky,Q1_2022,6,2022
28/02/2022,236.9,2.8833333333333333,100,100,51,100,100,99,92,Good,Q1_2022,3,2022
31/03/2022,9898.4,155.11666666666667,81,100,28,100,100,85,137,Good,Q1_2022,2,2022
30/11/2022,4118.8,161.61666666666667,73,100,39,100,99,86,85,Good,Q4_2022,1,2022
30/06/2022,91.1,127.68333333333334,100,100,45,100,100,88,35,Good,Q2_2022,6,2022
30/09/2022,6569.1,129.41666666666666,93,100,12,100,100,87,115,Good,Q3_2022,7,2022
31/03/2023,5681.1,145.66666666666666,90,100,28,100,100,87,143,Good,Q1_2023,2,2023
31/05/2023,7047.7,9.566666666666666,78,100,36,100,99,84,110,Good,Q2_2023,6,2023
30/04/2023,5144.3,133.98333333333332,76,100,29,100,100,84,144,Risky,Q1_2023,3,2023
30/09/2023,10184.8,109.53333333333333,17,100,69,100,100,92,15,Good,Q3_2023,10,2023
31/05/2023,4711.5,124.96666666666667,85,100,59,100,100,86,126,Good,Q2_2023,5,2023
31/01/2023,5626.7,147.36666666666667,92,99,53,99,99,88,47,Good,Q2_2023,7,2023
31/01/2022,5193.6,129.28333333333333,96,100,39,100,100,84,12,Good,Q1_2022,1,2022
31/10/2022,3946.9,142.56666666666666,87,100,52,100,100,86,91,Good,Q3_2022,7,2022
30/09/2022,6071.5,189.43333333333334,82,99,35,94,90,62,88,Good,Q3_2022,8,2022
31/01/2022,5606.1,08:24:00,88,100,42,100,100,87,95,Good,Q1_2022,1,2022
31/12/2022,9616.2,08:24:00,81,100,47,100,99,85,88,Good,Q2_2022,8,2022
31/03/2022,3067.1,06:00:00,100,99,35,99,100,93,105,Good,Q1_2022,4,2022
30/09/2023,546.1,4.666666666666667,98,99,77,97,100,93,42,Good,Q3_2023,9,2023
31/03/2022,7253.4,124.98333333333333,94,100,37,100,100,83,84,Good,Q1_2022,4,2022
31/10/2023,5761.9,122.41666666666667,86,100,54,99,100,91,70,Good,Q2_2023,8,2023
31/01/2023,10935.2,205.03333333333333,95,100,52,100,99,87,101,Good,Q4_2022,1,2023
31/01/2022,6814.6,135.01666666666668,83,100,34,100,100,86,78,Good,Q1_2022,1,2022
28/02/2023,5427.1,95.28333333333333,48,93,16,100,100,69,176,Risky,Q1_2023,3,2023
31/10/2022,4421.2,63.68333333333333,92,95,36,100,100,81,78,Good,Q3_2022,9,2022
30/06/2022,2092.2,79.93333333333334,99,100,47,100,100,87,67,Good,Q2_2022,6,2022
31/08/2022,140.2,146.93333333333334,87,100,41,100,100,87,40,Good,Q2_2022,7,2022
30/11/2022,3478.0,203.58333333333334,100,100,51,100,100,91,12,Good,Q4_2022,12,2022
31/01/2022,0.0,147.78333333333333,100,100,52,100,100,88,13,Good,Q1_2022,1,2022
31/05/2023,0.0,79.93333333333334,99,100,100,100,100,100,5,Good,Q2_2023,5,2022
31/03/2023,6281.3,153.03333333333333,60,100,23,100,100,87,137,Risky,Q1_2023,3,2023
30/09/2023,8869.4,208.96666666666667,96,95,37,100,99,80,103,Good,Q3_2023,10,2023
31/12/2023,6146.1,00:00:00,68,100,27,100,100,71,170,Risky,Q4_2023,12,2023
31/10/2023,133.2,160.91666666666666,94,100,47,97,100,90,44,Good,Q2_2023,9,2022
29/02/2024,149.7,157.61666666666667,99,100,75,100,100,87,43,Good,Q1_2024,2,2024
31/08/2023,8938.4,159.31666666666666,80,99,38,100,99,79,96,Good,Q3_2023,10,2023
31/05/2023,4550.6,19:12:00,100,100,59,100,100,93,6,Good,Q2_2023,2,2022
31/01/2024,5898.1,75.86666666666666,87,91,61,100,100,85,90,Risky,Q4_2023,12,2023
30/09/2023,0.0,125.01666666666667,32,100,26,100,100,91,49,Good,Q3_2023,9,2023
28/02/2023,6611.3,79.93333333333334,96,100,36,100,98,88,89,Good,Q3_2023,6,2023
31/05/2023,0.0,8.383333333333333,100,100,83,100,100,100,11,Good,Q1_2024,8,2023
29/02/2024,5213.2,75.36666666666666,77,100,86,100,100,82,153,Risky,Q1_2024,2,2024
31/01/2022,5160.3,277.3833333333333,82,100,31,100,100,84,138,Risky,Q4_2023,1,2023
31/05/2023,4871.7,40.833333333333336,99,100,70,100,100,92,11,Good,Q2_2023,7,2023
31/08/2022,6006.9,128.18333333333334,94,100,31,100,100,87,104,Good,Q3_2022,9,2022
30/09/2023,3922.8,154.53333333333333,74,100,70,100,100,80,145,Good,Q3_2023,6,2023
31/01/2024,3445.8,19:12:00,86,93,45,99,98,87,126,Good,Q1_2022,2,2024
28/02/2022,237.5,132.46666666666667,100,100,31,100,100,89,40,Good,Q2_2023,2,2022
31/01/2024,5086.9,9.816666666666666,73,100,48,98,98,89,77,Good,Q3_2023,2,2024
30/11/2022,4122.5,126.63333333333334,97,100,78,100,100,90,5,Good,Q4_2022,8,2022
28/02/2023,33.2,63.03333333333333,93,100,70,99,100,93,13,Good,Q3_2023,2,2022
31/12/2022,9474.8,221.46666666666667,85,100,35,100,100,87,80,Good,Q4_2022,12,2022
30/09/2022,7228.8,216.93333333333334,87,100,26,96,100,86,30,Good,Q3_2022,9,2022
31/03/2022,8695.5,132.46666666666667,78,100,28,100,100,87,94,Good,Q1_2022,4,2022
30/09/2023,213.9,223.76666666666668,67,100,37,100,90,77,107,Risky,Q3_2023,9,2023
31/12/2023,10713.5,267.68333333333334,89,100,41,100,100,81,86,Good,Q4_2022,12,2023
30/09/2023,8045.4,158.31666666666666,95,100,69,100,100,85,5,Good,Q3_2023,1,2023
31/10/2023,4852.4,159.31666666666666,95,100,47,100,100,88,153,Good,Q3_2023,10,2023
30/04/2023,1.3,175.31666666666666,100,100,100,100,100,98,44,Good,Q1_2023,4,2023
31/01/2023,11082.4,115.78333333333333,95,100,42,100,100,76,145,Good,Q4_2022,1,2023
31/03/2023,5081.3,96.23333333333333,99,100,66,99,100,89,74,Good,Q1_2023,4,2023
31/07/2023,4991.2,118.53333333333333,60,100,29,100,100,77,147,Good,Q2_2023,7,2023
31/10/2023,5400.8,92.21666666666667,100,100,58,100,99,84,66,Good,Q3_2023,10,2023
31/12/2022,8484.9,8.383333333333333,100,100,89,100,99,89,35,Good,Q4_2022,8,2023
28/02/2023,5959.3,85.58333333333333,76,100,32,100,99,93,113,Good,Q1_2024,2,2024
30/11/2022,5047.9,9.816666666666666,96,100,36,100,97,100,83,Good,Q4_2022,9,2022
30/11/2023,0.0,0.16666666666666666,85,100,85,98,100,89,7,Good,Q2_2023,9,2023
31/08/2022,6036.7,2.6666666666666665,94,100,69,100,100,88,72,Good,Q1_2023,10,2023
30/09/2023,4070.9,25.666666666666668,86,99,40,100,92,79,136,Good,Q3_2023,2,2023
31/12/2023,8363.9,259.03333333333336,96,100,59,100,100,85,107,Good,Q4_2023,12,2023
31/08/2022,2909.4,87.48333333333333,99,100,40,99,99,87,34,Good,Q3_2022,7,2022
31/01/2023,49.8,90.41666666666667,100,100,53,98,100,93,7,Good,Q4_2022,1,2023
30/06/2023,4561.6,112.38333333333334,85,100,46,100,100,83,81,Good,Q2_2023,2,2022
30/04/2022,0.0,134.88333333333333,100,100,50,100,100,89,16,Good,Q1_2022,2,2022
28/02/2022,4906.1,155.11666666666667,90,100,44,100,100,84,73,Good,Q1_2022,2,2024
31/07/2023,2793.7,125.01666666666667,83,100,48,95,100,87,89,Good,Q3_2022,9,2022
30/09/2022,5998.3,5.716666666666667,98,100,40,99,95,86,41,Good,Q3_2022,9,2022
31/12/2023,5744.9,1.1666666666666667,78,100,46,99,100,82,100,Good,Q4_2023,12,2023
30/04/2022,5851.8,10:48:00,99,100,41,100,96,83,47,Good,Q1_2022,4,2022
31/10/2023,5851.5,137.26666666666668,74,100,40,100,100,77,96,Good,Q3_2023,8,2023
31/01/2022,7122.5,9.816666666666666,100,99,39,97,94,91,126,Good,Q1_2022,3,2022
31/10/2022,5947.8,118.26666666666667,100,100,83,100,100,90,14,Good,Q2_2022,5,2022
31/10/2022,0.0,154.76666666666668,99,100,65,100,100,87,50,Good,Q3_2022,10,2022
31/01/2023,2118.6,118.26666666666667,96,100,100,100,100,86,41,Good,Q4_2022,1,2022
29/02/2024,4744.5,87.48333333333333,53,93,51,100,98,78,73,Good,Q1_2024,2,2023
30/11/2023,0.0,199.91666666666666,80,100,51,100,100,85,101,Good,Q4_2023,11,2023
31/05/2023,4497.9,123.66666666666667,81,100,80,99,100,82,102,Good,Q2_2023,8,2023
30/06/2023,2329.0,58.766666666666666,88,100,46,98,99,80,87,Good,Q2_2023,7,2023
31/08/2022,5481.9,154.61666666666667,100,100,64,91,100,89,17,Good,Q3_2022,9,2022
31/08/2022,5653.5,127.68333333333334,92,100,61,97,99,86,79,Good,Q4_2022,8,2023
28/02/2023,5285.0,79.93333333333334,77,100,38,100,100,88,114,Good,Q2_2023,6,2023
31/12/2023,9507.6,3696.383333333333,79,100,34,99,100,83,117,Good,Q4_2023,12,2023
31/01/2024,539.8,75.86666666666666,85,100,64,99,100,84,36,Good,Q4_2023,1,2024
31/12/2022,9933.9,4.066666666666666,99,100,38,100,100,87,55,Good,Q4_2022,12,2022
28/02/2022,7424.2,124.96666666666667,100,100,37,99,100,89,117,Good,Q1_2022,2,2022
31/08/2023,5161.3,158.18333333333334,89,99,62,99,100,78,97,Good,Q3_2022,7,2022
31/05/2022,5809.7,46.483333333333334,95,100,53,100,100,86,78,Good,Q2_2023,9,2023
28/02/2022,4466.5,105.43333333333334,72,100,6,100,99,79,171,Risky,Q1_2022,12,2023
31/01/2024,6592.8,99.28333333333333,81,100,27,99,97,79,162,Good,Q4_2023,11,2024
30/11/2023,4632.5,180.88333333333333,80,100,75,100,99,89,52,Good,Q2_2023,5,2023
31/07/2022,0.0,14:24:00,97,100,100,100,100,88,11,Good,Q2_2022,5,2022
30/06/2023,0.0,15:36:00,100,100,48,100,100,87,22,Good,Q2_2023,7,2022
31/07/2023,3903.4,20:24:00,99,100,33,99,100,84,75,Good,Q3_2023,7,2022
31/10/2023,107.3,134.88333333333333,99,100,37,100,100,95,4,Good,Q4_2022,12,2022
31/05/2023,0.0,200.83333333333334,85,100,30,100,100,85,164,Good,Q2_2023,5,2023
31/07/2023,4784.1,124.01666666666667,97,100,29,100,100,90,79,Good,Q2_2022,7,2022
30/09/2023,5124.8,87.48333333333333,97,100,42,100,99,87,140,Good,Q2_2023,2,2023
31/08/2022,5476.9,14.283333333333333,90,94,35,89,91,76,75,Good,Q3_2022,10,2022
31/01/2024,5620.5,199.91666666666666,86,100,68,100,99,86,114,Good,Q4_2023,1,2024
30/06/2023,4786.6,144.76666666666668,96,100,76,100,100,87,113,Good,Q2_2023,6,2023
30/06/2022,0.0,09:36:00,99,100,67,100,100,100,12,Good,Q2_2022,10,2022
31/08/2023,5973.1,100.88333333333334,89,100,74,99,100,83,83,Good,Q3_2022,7,2023
31/10/2022,246.1,125.01666666666667,99,100,64,100,100,91,50,Good,Q3_2022,10,2022
28/02/2022,6640.8,155.96666666666667,100,100,52,98,100,88,91,Good,Q2_2023,1,2022
31/12/2023,2839.7,87.48333333333333,91,99,51,99,99,86,109,Good,Q2_2023,6,2022
30/06/2023,6040.7,30.883333333333333,99,100,29,100,100,86,62,Good,Q2_2023,9,2023
31/07/2022,6017.6,00:00:00,87,99,32,100,100,86,28,Good,Q2_2022,5,2022
28/02/2022,2730.7,87.48333333333333,100,100,52,100,100,86,13,Good,Q1_2022,2,2022
28/02/2022,5452.9,127.68333333333334,95,95,43,100,96,79,79,Good,Q1_2022,3,2022
30/04/2023,5848.1,3.8333333333333335,80,100,39,99,96,87,130,Good,Q1_2023,4,2023
30/11/2023,8710.6,199.91666666666666,69,100,51,100,99,83,101,Risky,Q4_2023,12,2023
31/03/2022,4903.8,224.83333333333334,89,100,38,100,100,86,157,Risky,Q1_2022,3,2022
31/07/2022,161.8,09:36:00,95,100,17,100,100,82,73,Good,Q2_2022,6,2022
30/09/2023,4219.2,41.53333333333333,91,100,75,100,100,83,12,Good,Q3_2023,8,2023
31/05/2023,4179.3,75.38333333333334,90,100,74,100,100,85,107,Good,Q2_2023,6,2023
30/11/2023,0.0,199.91666666666666,71,100,43,100,100,89,154,Risky,Q4_2023,10,2023
31/05/2023,0.0,0.5833333333333334,78,96,58,100,100,87,20,Good,Q2_2023,5,2023
31/08/2023,5884.7,16:48:00,97,100,23,99,100,89,96,Good,Q1_2022,3,2022
30/04/2023,6261.9,6.183333333333334,99,100,58,100,97,85,146,Good,Q1_2023,4,2023
31/03/2023,4569.9,138.03333333333333,100,100,95,100,100,100,4,Good,Q1_2023,3,2023
31/05/2022,4811.6,124.01666666666667,97,100,52,100,100,90,65,Good,Q2_2022,5,2022
31/10/2023,6120.5,25.366666666666667,81,97,47,97,100,83,79,Good,Q3_2023,10,2023
30/06/2023,3388.1,15:36:00,80,100,51,100,100,84,83,Good,Q2_2023,2,2023
28/02/2023,0.0,09:36:00,91,100,72,100,100,90,14,Good,Q1_2022,2,2022
30/06/2023,7997.3,270.76666666666665,88,100,78,100,100,82,124,Good,Q2_2023,12,2023
31/12/2022,100.1,102.66666666666667,100,100,26,100,100,90,16,Good,Q4_2022,12,2022
31/08/2023,5458.3,146.11666666666667,77,100,73,99,96,88,115,Good,Q3_2023,8,2023
30/11/2022,9335.1,100.16666666666667,89,100,27,100,100,74,166,Good,Q4_2022,12,2023
29/02/2024,2388.2,261.6666666666667,77,99,56,99,99,76,165,Risky,Q1_2024,2,2024
31/08/2022,4432.7,148.03333333333333,96,99,28,100,100,84,35,Good,Q2_2022,7,2022
30/11/2022,7745.6,2.6666666666666665,85,100,69,99,94,89,94,Good,Q3_2022,5,2022
30/06/2023,4773.1,75.38333333333334,83,100,55,100,100,86,131,Good,Q2_2023,6,2023
31/08/2022,197.1,9.816666666666666,99,100,17,100,100,91,4,Good,Q3_2022,10,2022
30/11/2022,9917.6,204.83333333333334,92,100,41,100,99,90,97,Good,Q4_2022,12,2022
31/10/2022,4740.0,173.96666666666667,97,100,35,100,100,85,71,Good,Q3_2022,9,2022
30/06/2023,4853.1,121.56666666666666,50,100,66,100,100,87,111,Good,Q2_2023,8,2023
31/05/2023,0.0,79.93333333333334,99,100,43,100,100,89,42,Good,Q2_2023,10,2023
31/05/2023,3175.8,0.5833333333333334,99,100,35,100,100,88,29,Good,Q2_2023,7,2023
31/05/2022,0.0,156.83333333333334,99,100,60,100,100,99,1,Good,Q2_2022,9,2024
30/06/2022,4778.1,8.383333333333333,92,100,33,100,100,87,93,Good,Q2_2022,2,2022
31/07/2023,5458.9,174.31666666666666,95,100,40,99,99,85,70,Good,Q2_2023,8,2023
31/10/2023,9080.5,08:24:00,86,99,39,99,100,88,94,Good,Q4_2023,10,2023
30/06/2023,2732.1,197.33333333333334,73,100,39,100,99,83,129,Good,Q2_2023,6,2023
31/05/2023,463.7,142.51666666666668,100,100,79,100,100,91,11,Good,Q2_2022,10,2023
28/02/2023,6281.7,144.88333333333333,84,97,80,100,99,90,96,Good,Q4_2022,9,2023
29/02/2024,2915.6,144.88333333333333,87,100,87,100,95,86,161,Good,Q1_2024,2,2024
31/05/2023,0.0,100.16666666666667,99,100,72,100,100,89,92,Good,Q2_2023,5,2023
30/09/2022,0.0,112.38333333333334,75,91,49,91,100,86,110,Good,Q2_2022,6,2023
30/09/2023,4785.9,176.68333333333334,84,100,49,97,98,88,123,Good,Q3_2023,9,2023
30/04/2023,3241.8,198.68333333333334,81,100,42,100,100,87,91,Good,Q1_2023,4,2023
31/07/2022,6253.2,2484.7166666666667,82,100,56,100,99,81,90,Good,Q1_2024,5,2023
31/03/2022,5789.4,132.46666666666667,99,100,21,100,100,79,98,Good,Q1_2022,4,2022
31/12/2022,0.0,100.16666666666667,99,100,33,100,100,90,33,Good,Q4_2022,12,2022
